person_id,site_id,pref
GJQ0000000032OILVZ,ILS0000000710QKNXB,80
ILS0000000268QKNXB,ILS0000000710QKNXB,9
JMT0000000061RLOYC,ILS0000000710QKNXB,93
JMT0000000269RLOYC,ILS0000000710QKNXB,16
JMT0000000295RLOYC,ILS0000000710QKNXB,74
KNU0000000088SMPZD,ILS0000000710QKNXB,6
KNU0000000322SMPZD,ILS0000000710QKNXB,2
MPW0000000064UORBF,ILS0000000710QKNXB,68
MPW0000000298UORBF,ILS0000000710QKNXB,54
PSZ0000000067XRUEI,ILS0000000710QKNXB,25
RUB0000000251ZTWGK,ILS0000000710QKNXB,51
VYF0000000151DXAKO,ILS0000000710QKNXB,12
YBI0000000232GADNR,ILS0000000710QKNXB,92
ADK0000000052ICFPT,ILS0000000736QKNXB,61
BEL0000000079JDGQU,ILS0000000736QKNXB,35
BEL0000000131JDGQU,ILS0000000736QKNXB,54
BEL0000000183JDGQU,ILS0000000736QKNXB,27
BEL0000000287JDGQU,ILS0000000736QKNXB,3
BEL0000000313JDGQU,ILS0000000736QKNXB,49
CFM0000000158KEHRV,ILS0000000736QKNXB,20
CFM0000000210KEHRV,ILS0000000736QKNXB,86
CFM0000000236KEHRV,ILS0000000736QKNXB,92
CFM0000000314KEHRV,ILS0000000736QKNXB,88
DGN0000000055LFISW,ILS0000000736QKNXB,74
DGN0000000081LFISW,ILS0000000736QKNXB,18
DGN0000000185LFISW,ILS0000000736QKNXB,71
DGN0000000289LFISW,ILS0000000736QKNXB,31
EHO0000000056MGJTX,ILS0000000736QKNXB,97
EHO0000000108MGJTX,ILS0000000736QKNXB,0
EHO0000000160MGJTX,ILS0000000736QKNXB,9
EHO0000000264MGJTX,ILS0000000736QKNXB,85
FIP0000000031NHKUY,ILS0000000736QKNXB,82
FIP0000000109NHKUY,ILS0000000736QKNXB,86
FIP0000000213NHKUY,ILS0000000736QKNXB,80
FIP0000000343NHKUY,ILS0000000736QKNXB,63
GJQ0000000058OILVZ,ILS0000000736QKNXB,74
GJQ0000000292OILVZ,ILS0000000736QKNXB,20
HKR0000000033PJMWA,ILS0000000736QKNXB,18
ILS0000000242QKNXB,ILS0000000736QKNXB,96
KNU0000000036SMPZD,ILS0000000736QKNXB,69
KNU0000000192SMPZD,ILS0000000736QKNXB,65
LOV0000000141TNQAE,ILS0000000736QKNXB,29
LOV0000000245TNQAE,ILS0000000736QKNXB,68
LOV0000000297TNQAE,ILS0000000736QKNXB,11
MPW0000000116UORBF,ILS0000000736QKNXB,40
MPW0000000194UORBF,ILS0000000736QKNXB,5
NQX0000000351VPSCG,ILS0000000736QKNXB,66
ORY0000000144WQTDH,ILS0000000736QKNXB,94
PSZ0000000067XRUEI,ILS0000000736QKNXB,9
PSZ0000000249XRUEI,ILS0000000736QKNXB,43
QTA0000000068YSVFJ,ILS0000000736QKNXB,54
QTA0000000224YSVFJ,ILS0000000736QKNXB,18
QTA0000000328YSVFJ,ILS0000000736QKNXB,20
QTA0000000354YSVFJ,ILS0000000736QKNXB,71
RUB0000000017ZTWGK,ILS0000000736QKNXB,40
RUB0000000095ZTWGK,ILS0000000736QKNXB,76
RUB0000000173ZTWGK,ILS0000000736QKNXB,85
SVC0000000044AUXHL,ILS0000000736QKNXB,39
SVC0000000070AUXHL,ILS0000000736QKNXB,71
SVC0000000096AUXHL,ILS0000000736QKNXB,36
TWD0000000071BVYIM,ILS0000000736QKNXB,7
UXE0000000020CWZJN,ILS0000000736QKNXB,80
UXE0000000176CWZJN,ILS0000000736QKNXB,69
UXE0000000332CWZJN,ILS0000000736QKNXB,10
WZG0000000152EYBLP,ILS0000000736QKNXB,73
WZG0000000308EYBLP,ILS0000000736QKNXB,77
XAH0000000153FZCMQ,ILS0000000736QKNXB,35
YBI0000000102GADNR,ILS0000000736QKNXB,96
YBI0000000154GADNR,ILS0000000736QKNXB,58
ADK0000000000ICFPT,ILS0000000762QKNXB,42
ADK0000000026ICFPT,ILS0000000762QKNXB,71
ADK0000000052ICFPT,ILS0000000762QKNXB,17
ADK0000000130ICFPT,ILS0000000762QKNXB,49
ADK0000000156ICFPT,ILS0000000762QKNXB,98
ADK0000000234ICFPT,ILS0000000762QKNXB,11
ADK0000000260ICFPT,ILS0000000762QKNXB,77
ADK0000000286ICFPT,ILS0000000762QKNXB,41
ADK0000000312ICFPT,ILS0000000762QKNXB,38
BEL0000000027JDGQU,ILS0000000762QKNXB,65
BEL0000000053JDGQU,ILS0000000762QKNXB,12
BEL0000000131JDGQU,ILS0000000762QKNXB,66
BEL0000000157JDGQU,ILS0000000762QKNXB,12
BEL0000000183JDGQU,ILS0000000762QKNXB,83
BEL0000000209JDGQU,ILS0000000762QKNXB,71
BEL0000000235JDGQU,ILS0000000762QKNXB,39
CFM0000000002KEHRV,ILS0000000762QKNXB,83
CFM0000000028KEHRV,ILS0000000762QKNXB,29
CFM0000000106KEHRV,ILS0000000762QKNXB,84
CFM0000000158KEHRV,ILS0000000762QKNXB,93
CFM0000000184KEHRV,ILS0000000762QKNXB,90
CFM0000000210KEHRV,ILS0000000762QKNXB,57
CFM0000000288KEHRV,ILS0000000762QKNXB,72
DGN0000000003LFISW,ILS0000000762QKNXB,55
DGN0000000029LFISW,ILS0000000762QKNXB,27
DGN0000000107LFISW,ILS0000000762QKNXB,34
DGN0000000133LFISW,ILS0000000762QKNXB,25
DGN0000000237LFISW,ILS0000000762QKNXB,40
DGN0000000263LFISW,ILS0000000762QKNXB,20
DGN0000000289LFISW,ILS0000000762QKNXB,66
DGN0000000315LFISW,ILS0000000762QKNXB,35
EHO0000000056MGJTX,ILS0000000762QKNXB,13
EHO0000000108MGJTX,ILS0000000762QKNXB,86
EHO0000000134MGJTX,ILS0000000762QKNXB,75
EHO0000000160MGJTX,ILS0000000762QKNXB,35
EHO0000000212MGJTX,ILS0000000762QKNXB,80
FIP0000000005NHKUY,ILS0000000762QKNXB,12
FIP0000000213NHKUY,ILS0000000762QKNXB,8
FIP0000000239NHKUY,ILS0000000762QKNXB,71
FIP0000000291NHKUY,ILS0000000762QKNXB,98
GJQ0000000110OILVZ,ILS0000000762QKNXB,36
GJQ0000000162OILVZ,ILS0000000762QKNXB,1
GJQ0000000188OILVZ,ILS0000000762QKNXB,70
GJQ0000000214OILVZ,ILS0000000762QKNXB,55
GJQ0000000318OILVZ,ILS0000000762QKNXB,53
HKR0000000033PJMWA,ILS0000000762QKNXB,69
HKR0000000163PJMWA,ILS0000000762QKNXB,10
HKR0000000189PJMWA,ILS0000000762QKNXB,49
HKR0000000241PJMWA,ILS0000000762QKNXB,59
HKR0000000293PJMWA,ILS0000000762QKNXB,4
ILS0000000008QKNXB,ILS0000000762QKNXB,50
ILS0000000060QKNXB,ILS0000000762QKNXB,74
ILS0000000164QKNXB,ILS0000000762QKNXB,97
ILS0000000320QKNXB,ILS0000000762QKNXB,87
JMT0000000009RLOYC,ILS0000000762QKNXB,81
JMT0000000035RLOYC,ILS0000000762QKNXB,78
JMT0000000139RLOYC,ILS0000000762QKNXB,68
JMT0000000217RLOYC,ILS0000000762QKNXB,51
JMT0000000243RLOYC,ILS0000000762QKNXB,44
JMT0000000269RLOYC,ILS0000000762QKNXB,51
JMT0000000295RLOYC,ILS0000000762QKNXB,74
JMT0000000321RLOYC,ILS0000000762QKNXB,16
KNU0000000036SMPZD,ILS0000000762QKNXB,43
KNU0000000088SMPZD,ILS0000000762QKNXB,57
KNU0000000114SMPZD,ILS0000000762QKNXB,72
KNU0000000140SMPZD,ILS0000000762QKNXB,50
KNU0000000192SMPZD,ILS0000000762QKNXB,59
KNU0000000244SMPZD,ILS0000000762QKNXB,72
KNU0000000270SMPZD,ILS0000000762QKNXB,81
LOV0000000037TNQAE,ILS0000000762QKNXB,57
LOV0000000063TNQAE,ILS0000000762QKNXB,96
LOV0000000089TNQAE,ILS0000000762QKNXB,27
LOV0000000141TNQAE,ILS0000000762QKNXB,44
LOV0000000167TNQAE,ILS0000000762QKNXB,70
LOV0000000297TNQAE,ILS0000000762QKNXB,51
LOV0000000323TNQAE,ILS0000000762QKNXB,64
MPW0000000012UORBF,ILS0000000762QKNXB,68
MPW0000000038UORBF,ILS0000000762QKNXB,84
MPW0000000142UORBF,ILS0000000762QKNXB,47
NQX0000000013VPSCG,ILS0000000762QKNXB,17
NQX0000000065VPSCG,ILS0000000762QKNXB,17
NQX0000000091VPSCG,ILS0000000762QKNXB,34
NQX0000000117VPSCG,ILS0000000762QKNXB,99
NQX0000000195VPSCG,ILS0000000762QKNXB,15
NQX0000000273VPSCG,ILS0000000762QKNXB,16
ORY0000000066WQTDH,ILS0000000762QKNXB,30
ORY0000000118WQTDH,ILS0000000762QKNXB,19
ORY0000000144WQTDH,ILS0000000762QKNXB,56
ORY0000000222WQTDH,ILS0000000762QKNXB,56
ORY0000000248WQTDH,ILS0000000762QKNXB,93
ORY0000000274WQTDH,ILS0000000762QKNXB,32
ORY0000000300WQTDH,ILS0000000762QKNXB,76
ORY0000000326WQTDH,ILS0000000762QKNXB,31
PSZ0000000015XRUEI,ILS0000000762QKNXB,16
PSZ0000000041XRUEI,ILS0000000762QKNXB,89
PSZ0000000093XRUEI,ILS0000000762QKNXB,93
PSZ0000000223XRUEI,ILS0000000762QKNXB,54
PSZ0000000249XRUEI,ILS0000000762QKNXB,35
PSZ0000000301XRUEI,ILS0000000762QKNXB,51
QTA0000000042YSVFJ,ILS0000000762QKNXB,71
QTA0000000068YSVFJ,ILS0000000762QKNXB,18
QTA0000000094YSVFJ,ILS0000000762QKNXB,6
QTA0000000120YSVFJ,ILS0000000762QKNXB,28
QTA0000000172YSVFJ,ILS0000000762QKNXB,69
QTA0000000302YSVFJ,ILS0000000762QKNXB,75
RUB0000000043ZTWGK,ILS0000000762QKNXB,59
RUB0000000069ZTWGK,ILS0000000762QKNXB,67
RUB0000000095ZTWGK,ILS0000000762QKNXB,2
RUB0000000121ZTWGK,ILS0000000762QKNXB,61
RUB0000000173ZTWGK,ILS0000000762QKNXB,85
RUB0000000225ZTWGK,ILS0000000762QKNXB,25
SVC0000000018AUXHL,ILS0000000762QKNXB,65
SVC0000000044AUXHL,ILS0000000762QKNXB,19
SVC0000000148AUXHL,ILS0000000762QKNXB,13
SVC0000000278AUXHL,ILS0000000762QKNXB,27
SVC0000000304AUXHL,ILS0000000762QKNXB,43
SVC0000000330AUXHL,ILS0000000762QKNXB,46
TWD0000000045BVYIM,ILS0000000762QKNXB,82
TWD0000000123BVYIM,ILS0000000762QKNXB,97
TWD0000000149BVYIM,ILS0000000762QKNXB,8
TWD0000000175BVYIM,ILS0000000762QKNXB,33
TWD0000000201BVYIM,ILS0000000762QKNXB,13
TWD0000000253BVYIM,ILS0000000762QKNXB,65
UXE0000000046CWZJN,ILS0000000762QKNXB,87
UXE0000000072CWZJN,ILS0000000762QKNXB,74
UXE0000000254CWZJN,ILS0000000762QKNXB,30
UXE0000000306CWZJN,ILS0000000762QKNXB,99
UXE0000000332CWZJN,ILS0000000762QKNXB,8
VYF0000000021DXAKO,ILS0000000762QKNXB,71
VYF0000000099DXAKO,ILS0000000762QKNXB,98
VYF0000000177DXAKO,ILS0000000762QKNXB,38
VYF0000000281DXAKO,ILS0000000762QKNXB,55
VYF0000000307DXAKO,ILS0000000762QKNXB,15
VYF0000000333DXAKO,ILS0000000762QKNXB,74
WZG0000000048EYBLP,ILS0000000762QKNXB,24
WZG0000000074EYBLP,ILS0000000762QKNXB,28
WZG0000000308EYBLP,ILS0000000762QKNXB,86
WZG0000000334EYBLP,ILS0000000762QKNXB,66
XAH0000000075FZCMQ,ILS0000000762QKNXB,37
XAH0000000153FZCMQ,ILS0000000762QKNXB,61
XAH0000000205FZCMQ,ILS0000000762QKNXB,31
XAH0000000257FZCMQ,ILS0000000762QKNXB,1
XAH0000000283FZCMQ,ILS0000000762QKNXB,5
YBI0000000050GADNR,ILS0000000762QKNXB,37
YBI0000000154GADNR,ILS0000000762QKNXB,93
YBI0000000180GADNR,ILS0000000762QKNXB,78
YBI0000000232GADNR,ILS0000000762QKNXB,31
YBI0000000258GADNR,ILS0000000762QKNXB,41
ZCJ0000000051HBEOS,ILS0000000762QKNXB,92
ZCJ0000000181HBEOS,ILS0000000762QKNXB,16
ZCJ0000000233HBEOS,ILS0000000762QKNXB,81
ADK0000000000ICFPT,ILS0000000788QKNXB,78
ADK0000000026ICFPT,ILS0000000788QKNXB,18
ADK0000000052ICFPT,ILS0000000788QKNXB,31
ADK0000000130ICFPT,ILS0000000788QKNXB,56
ADK0000000156ICFPT,ILS0000000788QKNXB,3
ADK0000000234ICFPT,ILS0000000788QKNXB,83
ADK0000000260ICFPT,ILS0000000788QKNXB,90
ADK0000000286ICFPT,ILS0000000788QKNXB,90
ADK0000000312ICFPT,ILS0000000788QKNXB,58
BEL0000000027JDGQU,ILS0000000788QKNXB,43
BEL0000000053JDGQU,ILS0000000788QKNXB,75
BEL0000000131JDGQU,ILS0000000788QKNXB,26
BEL0000000157JDGQU,ILS0000000788QKNXB,52
BEL0000000183JDGQU,ILS0000000788QKNXB,68
BEL0000000209JDGQU,ILS0000000788QKNXB,65
BEL0000000235JDGQU,ILS0000000788QKNXB,71
CFM0000000002KEHRV,ILS0000000788QKNXB,55
CFM0000000028KEHRV,ILS0000000788QKNXB,59
CFM0000000106KEHRV,ILS0000000788QKNXB,37
CFM0000000158KEHRV,ILS0000000788QKNXB,94
CFM0000000184KEHRV,ILS0000000788QKNXB,10
CFM0000000210KEHRV,ILS0000000788QKNXB,69
CFM0000000288KEHRV,ILS0000000788QKNXB,44
DGN0000000003LFISW,ILS0000000788QKNXB,27
DGN0000000029LFISW,ILS0000000788QKNXB,60
DGN0000000107LFISW,ILS0000000788QKNXB,80
DGN0000000133LFISW,ILS0000000788QKNXB,68
DGN0000000237LFISW,ILS0000000788QKNXB,83
DGN0000000263LFISW,ILS0000000788QKNXB,96
DGN0000000289LFISW,ILS0000000788QKNXB,46
DGN0000000315LFISW,ILS0000000788QKNXB,35
EHO0000000056MGJTX,ILS0000000788QKNXB,9
EHO0000000108MGJTX,ILS0000000788QKNXB,15
EHO0000000134MGJTX,ILS0000000788QKNXB,2
EHO0000000160MGJTX,ILS0000000788QKNXB,13
EHO0000000212MGJTX,ILS0000000788QKNXB,36
FIP0000000005NHKUY,ILS0000000788QKNXB,16
FIP0000000213NHKUY,ILS0000000788QKNXB,60
FIP0000000239NHKUY,ILS0000000788QKNXB,87
FIP0000000291NHKUY,ILS0000000788QKNXB,61
GJQ0000000110OILVZ,ILS0000000788QKNXB,69
GJQ0000000162OILVZ,ILS0000000788QKNXB,42
GJQ0000000188OILVZ,ILS0000000788QKNXB,80
GJQ0000000214OILVZ,ILS0000000788QKNXB,92
GJQ0000000318OILVZ,ILS0000000788QKNXB,42
HKR0000000033PJMWA,ILS0000000788QKNXB,34
HKR0000000163PJMWA,ILS0000000788QKNXB,36
HKR0000000189PJMWA,ILS0000000788QKNXB,100
HKR0000000241PJMWA,ILS0000000788QKNXB,23
HKR0000000293PJMWA,ILS0000000788QKNXB,86
ILS0000000008QKNXB,ILS0000000788QKNXB,9
ILS0000000060QKNXB,ILS0000000788QKNXB,30
ILS0000000164QKNXB,ILS0000000788QKNXB,42
ILS0000000320QKNXB,ILS0000000788QKNXB,81
JMT0000000009RLOYC,ILS0000000788QKNXB,16
JMT0000000035RLOYC,ILS0000000788QKNXB,63
JMT0000000139RLOYC,ILS0000000788QKNXB,98
JMT0000000217RLOYC,ILS0000000788QKNXB,100
JMT0000000243RLOYC,ILS0000000788QKNXB,61
JMT0000000269RLOYC,ILS0000000788QKNXB,8
JMT0000000295RLOYC,ILS0000000788QKNXB,12
JMT0000000321RLOYC,ILS0000000788QKNXB,91
KNU0000000036SMPZD,ILS0000000788QKNXB,9
KNU0000000088SMPZD,ILS0000000788QKNXB,59
KNU0000000114SMPZD,ILS0000000788QKNXB,66
KNU0000000140SMPZD,ILS0000000788QKNXB,62
KNU0000000192SMPZD,ILS0000000788QKNXB,97
KNU0000000244SMPZD,ILS0000000788QKNXB,4
KNU0000000270SMPZD,ILS0000000788QKNXB,41
LOV0000000037TNQAE,ILS0000000788QKNXB,66
LOV0000000063TNQAE,ILS0000000788QKNXB,100
LOV0000000089TNQAE,ILS0000000788QKNXB,15
LOV0000000141TNQAE,ILS0000000788QKNXB,91
LOV0000000167TNQAE,ILS0000000788QKNXB,77
LOV0000000297TNQAE,ILS0000000788QKNXB,49
LOV0000000323TNQAE,ILS0000000788QKNXB,96
MPW0000000012UORBF,ILS0000000788QKNXB,26
MPW0000000038UORBF,ILS0000000788QKNXB,25
MPW0000000142UORBF,ILS0000000788QKNXB,96
NQX0000000013VPSCG,ILS0000000788QKNXB,28
NQX0000000065VPSCG,ILS0000000788QKNXB,23
NQX0000000091VPSCG,ILS0000000788QKNXB,63
NQX0000000117VPSCG,ILS0000000788QKNXB,78
NQX0000000195VPSCG,ILS0000000788QKNXB,10
NQX0000000273VPSCG,ILS0000000788QKNXB,2
ORY0000000066WQTDH,ILS0000000788QKNXB,41
ORY0000000118WQTDH,ILS0000000788QKNXB,40
ORY0000000144WQTDH,ILS0000000788QKNXB,88
ORY0000000222WQTDH,ILS0000000788QKNXB,71
ORY0000000248WQTDH,ILS0000000788QKNXB,60
ORY0000000274WQTDH,ILS0000000788QKNXB,69
ORY0000000300WQTDH,ILS0000000788QKNXB,35
ORY0000000326WQTDH,ILS0000000788QKNXB,33
PSZ0000000015XRUEI,ILS0000000788QKNXB,32
PSZ0000000041XRUEI,ILS0000000788QKNXB,98
PSZ0000000093XRUEI,ILS0000000788QKNXB,73
PSZ0000000223XRUEI,ILS0000000788QKNXB,66
PSZ0000000249XRUEI,ILS0000000788QKNXB,50
PSZ0000000301XRUEI,ILS0000000788QKNXB,24
QTA0000000042YSVFJ,ILS0000000788QKNXB,66
QTA0000000068YSVFJ,ILS0000000788QKNXB,49
QTA0000000094YSVFJ,ILS0000000788QKNXB,25
QTA0000000120YSVFJ,ILS0000000788QKNXB,39
QTA0000000172YSVFJ,ILS0000000788QKNXB,13
QTA0000000302YSVFJ,ILS0000000788QKNXB,13
RUB0000000043ZTWGK,ILS0000000788QKNXB,67
RUB0000000069ZTWGK,ILS0000000788QKNXB,33
RUB0000000095ZTWGK,ILS0000000788QKNXB,0
RUB0000000121ZTWGK,ILS0000000788QKNXB,66
RUB0000000173ZTWGK,ILS0000000788QKNXB,96
RUB0000000225ZTWGK,ILS0000000788QKNXB,14
SVC0000000018AUXHL,ILS0000000788QKNXB,60
SVC0000000044AUXHL,ILS0000000788QKNXB,27
SVC0000000148AUXHL,ILS0000000788QKNXB,23
SVC0000000278AUXHL,ILS0000000788QKNXB,42
SVC0000000304AUXHL,ILS0000000788QKNXB,88
SVC0000000330AUXHL,ILS0000000788QKNXB,72
TWD0000000045BVYIM,ILS0000000788QKNXB,39
TWD0000000123BVYIM,ILS0000000788QKNXB,25
TWD0000000149BVYIM,ILS0000000788QKNXB,25
TWD0000000175BVYIM,ILS0000000788QKNXB,45
TWD0000000201BVYIM,ILS0000000788QKNXB,34
TWD0000000253BVYIM,ILS0000000788QKNXB,59
UXE0000000046CWZJN,ILS0000000788QKNXB,18
UXE0000000072CWZJN,ILS0000000788QKNXB,79
UXE0000000254CWZJN,ILS0000000788QKNXB,63
UXE0000000306CWZJN,ILS0000000788QKNXB,43
UXE0000000332CWZJN,ILS0000000788QKNXB,86
VYF0000000021DXAKO,ILS0000000788QKNXB,83
VYF0000000099DXAKO,ILS0000000788QKNXB,75
VYF0000000177DXAKO,ILS0000000788QKNXB,4
VYF0000000281DXAKO,ILS0000000788QKNXB,28
VYF0000000307DXAKO,ILS0000000788QKNXB,3
VYF0000000333DXAKO,ILS0000000788QKNXB,59
WZG0000000048EYBLP,ILS0000000788QKNXB,72
WZG0000000074EYBLP,ILS0000000788QKNXB,88
WZG0000000308EYBLP,ILS0000000788QKNXB,7
WZG0000000334EYBLP,ILS0000000788QKNXB,39
XAH0000000075FZCMQ,ILS0000000788QKNXB,3
XAH0000000153FZCMQ,ILS0000000788QKNXB,47
XAH0000000205FZCMQ,ILS0000000788QKNXB,63
XAH0000000257FZCMQ,ILS0000000788QKNXB,16
XAH0000000283FZCMQ,ILS0000000788QKNXB,3
YBI0000000050GADNR,ILS0000000788QKNXB,83
YBI0000000154GADNR,ILS0000000788QKNXB,59
YBI0000000180GADNR,ILS0000000788QKNXB,83
YBI0000000232GADNR,ILS0000000788QKNXB,99
YBI0000000258GADNR,ILS0000000788QKNXB,21
ZCJ0000000051HBEOS,ILS0000000788QKNXB,6
ZCJ0000000181HBEOS,ILS0000000788QKNXB,72
ZCJ0000000233HBEOS,ILS0000000788QKNXB,57
ADK0000000078ICFPT,ILS0000000840QKNXB,17
EHO0000000056MGJTX,ILS0000000840QKNXB,64
FIP0000000213NHKUY,ILS0000000840QKNXB,97
HKR0000000111PJMWA,ILS0000000840QKNXB,48
HKR0000000163PJMWA,ILS0000000840QKNXB,52
ILS0000000164QKNXB,ILS0000000840QKNXB,87
ILS0000000216QKNXB,ILS0000000840QKNXB,61
MPW0000000220UORBF,ILS0000000840QKNXB,51
ORY0000000170WQTDH,ILS0000000840QKNXB,6
ORY0000000274WQTDH,ILS0000000840QKNXB,40
UXE0000000280CWZJN,ILS0000000840QKNXB,71
XAH0000000283FZCMQ,ILS0000000840QKNXB,41
XAH0000000309FZCMQ,ILS0000000840QKNXB,76
ADK0000000052ICFPT,ILS0000000866QKNXB,23
BEL0000000079JDGQU,ILS0000000866QKNXB,27
BEL0000000131JDGQU,ILS0000000866QKNXB,14
BEL0000000183JDGQU,ILS0000000866QKNXB,18
BEL0000000287JDGQU,ILS0000000866QKNXB,6
BEL0000000313JDGQU,ILS0000000866QKNXB,21
CFM0000000158KEHRV,ILS0000000866QKNXB,15
CFM0000000210KEHRV,ILS0000000866QKNXB,33
CFM0000000236KEHRV,ILS0000000866QKNXB,100
CFM0000000314KEHRV,ILS0000000866QKNXB,39
DGN0000000055LFISW,ILS0000000866QKNXB,81
DGN0000000081LFISW,ILS0000000866QKNXB,17
DGN0000000185LFISW,ILS0000000866QKNXB,79
DGN0000000289LFISW,ILS0000000866QKNXB,71
EHO0000000056MGJTX,ILS0000000866QKNXB,40
EHO0000000108MGJTX,ILS0000000866QKNXB,50
EHO0000000160MGJTX,ILS0000000866QKNXB,43
EHO0000000264MGJTX,ILS0000000866QKNXB,30
FIP0000000031NHKUY,ILS0000000866QKNXB,86
FIP0000000109NHKUY,ILS0000000866QKNXB,73
FIP0000000213NHKUY,ILS0000000866QKNXB,37
FIP0000000343NHKUY,ILS0000000866QKNXB,30
GJQ0000000058OILVZ,ILS0000000866QKNXB,41
GJQ0000000292OILVZ,ILS0000000866QKNXB,60
HKR0000000033PJMWA,ILS0000000866QKNXB,27
ILS0000000242QKNXB,ILS0000000866QKNXB,11
KNU0000000036SMPZD,ILS0000000866QKNXB,2
KNU0000000192SMPZD,ILS0000000866QKNXB,80
LOV0000000141TNQAE,ILS0000000866QKNXB,7
LOV0000000245TNQAE,ILS0000000866QKNXB,41
LOV0000000297TNQAE,ILS0000000866QKNXB,79
MPW0000000116UORBF,ILS0000000866QKNXB,89
MPW0000000194UORBF,ILS0000000866QKNXB,67
NQX0000000351VPSCG,ILS0000000866QKNXB,0
ORY0000000144WQTDH,ILS0000000866QKNXB,97
PSZ0000000067XRUEI,ILS0000000866QKNXB,97
PSZ0000000249XRUEI,ILS0000000866QKNXB,10
QTA0000000068YSVFJ,ILS0000000866QKNXB,100
QTA0000000224YSVFJ,ILS0000000866QKNXB,29
QTA0000000328YSVFJ,ILS0000000866QKNXB,95
QTA0000000354YSVFJ,ILS0000000866QKNXB,28
RUB0000000017ZTWGK,ILS0000000866QKNXB,89
RUB0000000095ZTWGK,ILS0000000866QKNXB,67
RUB0000000173ZTWGK,ILS0000000866QKNXB,95
SVC0000000044AUXHL,ILS0000000866QKNXB,70
SVC0000000070AUXHL,ILS0000000866QKNXB,85
SVC0000000096AUXHL,ILS0000000866QKNXB,59
TWD0000000071BVYIM,ILS0000000866QKNXB,31
UXE0000000020CWZJN,ILS0000000866QKNXB,57
UXE0000000176CWZJN,ILS0000000866QKNXB,78
UXE0000000332CWZJN,ILS0000000866QKNXB,50
WZG0000000152EYBLP,ILS0000000866QKNXB,9
WZG0000000308EYBLP,ILS0000000866QKNXB,71
XAH0000000153FZCMQ,ILS0000000866QKNXB,18
YBI0000000102GADNR,ILS0000000866QKNXB,90
YBI0000000154GADNR,ILS0000000866QKNXB,52
ADK0000000026ICFPT,ILS0000000892QKNXB,42
BEL0000000183JDGQU,ILS0000000892QKNXB,41
BEL0000000209JDGQU,ILS0000000892QKNXB,74
CFM0000000028KEHRV,ILS0000000892QKNXB,69
CFM0000000184KEHRV,ILS0000000892QKNXB,59
HKR0000000241PJMWA,ILS0000000892QKNXB,28
LOV0000000297TNQAE,ILS0000000892QKNXB,73
ORY0000000118WQTDH,ILS0000000892QKNXB,90
QTA0000000302YSVFJ,ILS0000000892QKNXB,89
QTA0000000328YSVFJ,ILS0000000892QKNXB,72
RUB0000000173ZTWGK,ILS0000000892QKNXB,40
VYF0000000099DXAKO,ILS0000000892QKNXB,85
VYF0000000333DXAKO,ILS0000000892QKNXB,83
XAH0000000205FZCMQ,ILS0000000892QKNXB,94
XAH0000000283FZCMQ,ILS0000000892QKNXB,57
QTA0000000146YSVFJ,JMT0000000373RLOYC,33
ADK0000000000ICFPT,JMT0000000399RLOYC,7
ADK0000000026ICFPT,JMT0000000399RLOYC,76
ADK0000000052ICFPT,JMT0000000399RLOYC,21
ADK0000000130ICFPT,JMT0000000399RLOYC,19
ADK0000000156ICFPT,JMT0000000399RLOYC,7
ADK0000000234ICFPT,JMT0000000399RLOYC,92
ADK0000000260ICFPT,JMT0000000399RLOYC,78
ADK0000000286ICFPT,JMT0000000399RLOYC,43
ADK0000000312ICFPT,JMT0000000399RLOYC,13
BEL0000000027JDGQU,JMT0000000399RLOYC,44
BEL0000000053JDGQU,JMT0000000399RLOYC,80
BEL0000000131JDGQU,JMT0000000399RLOYC,82
BEL0000000157JDGQU,JMT0000000399RLOYC,18
BEL0000000183JDGQU,JMT0000000399RLOYC,43
BEL0000000209JDGQU,JMT0000000399RLOYC,81
BEL0000000235JDGQU,JMT0000000399RLOYC,94
CFM0000000002KEHRV,JMT0000000399RLOYC,93
CFM0000000028KEHRV,JMT0000000399RLOYC,95
CFM0000000106KEHRV,JMT0000000399RLOYC,79
CFM0000000158KEHRV,JMT0000000399RLOYC,75
CFM0000000184KEHRV,JMT0000000399RLOYC,23
CFM0000000210KEHRV,JMT0000000399RLOYC,35
CFM0000000288KEHRV,JMT0000000399RLOYC,86
DGN0000000003LFISW,JMT0000000399RLOYC,1
DGN0000000029LFISW,JMT0000000399RLOYC,72
DGN0000000107LFISW,JMT0000000399RLOYC,46
DGN0000000133LFISW,JMT0000000399RLOYC,52
DGN0000000237LFISW,JMT0000000399RLOYC,24
DGN0000000263LFISW,JMT0000000399RLOYC,46
DGN0000000289LFISW,JMT0000000399RLOYC,58
DGN0000000315LFISW,JMT0000000399RLOYC,23
EHO0000000056MGJTX,JMT0000000399RLOYC,61
EHO0000000108MGJTX,JMT0000000399RLOYC,46
EHO0000000134MGJTX,JMT0000000399RLOYC,62
EHO0000000160MGJTX,JMT0000000399RLOYC,58
EHO0000000212MGJTX,JMT0000000399RLOYC,92
FIP0000000005NHKUY,JMT0000000399RLOYC,55
FIP0000000213NHKUY,JMT0000000399RLOYC,11
FIP0000000239NHKUY,JMT0000000399RLOYC,21
FIP0000000291NHKUY,JMT0000000399RLOYC,90
GJQ0000000110OILVZ,JMT0000000399RLOYC,61
GJQ0000000162OILVZ,JMT0000000399RLOYC,17
